#! FIELDS phi14 psi14 file.free der_phi14 der_psi14
#! SET min_phi14 -pi
#! SET max_phi14 pi
#! SET nbins_phi14  89
#! SET periodic_phi14 true
#! SET min_psi14 -pi
#! SET max_psi14 pi
#! SET nbins_psi14  89
#! SET periodic_psi14 true
   -3.141592654   -3.141592654  -67.845620280  -47.822414504   16.840642823
   -3.070995066   -3.141592654  -71.027990604  -42.262013055   18.227126939
   -3.000397478   -3.141592654  -73.810821868  -36.583126157   19.159593503
   -2.929799890   -3.141592654  -76.208837642  -31.611013993   19.942279962
   -2.859202303   -3.141592654  -78.279677459  -27.177248782   20.495791260
   -2.788604715   -3.141592654  -80.046545435  -22.947316389   21.085729954
   -2.718007127   -3.141592654  -81.505353082  -18.368979955   22.112255596
   -2.647409540   -3.141592654  -82.631211396  -13.518392694   23.397971508
   -2.576811952   -3.141592654  -83.402115738   -8.362756569   25.270843677
   -2.506214364   -3.141592654  -83.826144172   -3.652688143   27.081038612
   -2.435616776   -3.141592654  -83.924941474    0.979240308   28.144785494
   -2.365019189   -3.141592654  -83.684777934    5.634762181   28.125240811
   -2.294421601   -3.141592654  -83.143017674    9.711549718   27.276315972
   -2.223824013   -3.141592654  -82.348937608   12.450416836   25.969522545
   -2.153226425   -3.141592654  -81.440618157   12.866697223   24.665778283
   -2.082628838   -3.141592654  -80.593122220   10.878682702   23.495306634
   -2.012031250   -3.141592654  -79.937630225    7.594530882   22.566309328
   -1.941433662   -3.141592654  -79.509957952    4.732365240   21.835496559
   -1.870836075   -3.141592654  -79.229859203    3.345688593   21.049835747
   -1.800238487   -3.141592654  -79.015616888    2.888534196   20.256323318
   -1.729640899   -3.141592654  -78.809685058    2.998292197   19.720928536
   -1.659043311   -3.141592654  -78.624218993    2.140609006   19.477484479
   -1.588445724   -3.141592654  -78.513863400    0.920229033   19.503699110
   -1.517848136   -3.141592654  -78.472419790    0.549759702   19.739505584
   -1.447250548   -3.141592654  -78.381760436    2.542398039   20.261238020
   -1.376652961   -3.141592654  -78.049370877    7.315132097   21.098440677
   -1.306055373   -3.141592654  -77.316106327   13.528692653   22.668366338
   -1.235457785   -3.141592654  -76.154552339   19.063364487   25.222406148
   -1.164860197   -3.141592654  -74.668389547   22.652059326   28.293501284
   -1.094262610   -3.141592654  -73.009932223   24.212054556   31.340047041
   -1.023665022   -3.141592654  -71.257470178   25.487540697   33.713020632
   -0.953067434   -3.141592654  -69.360501328   28.619233824   35.058403423
   -0.882469847   -3.141592654  -67.172129852   33.497750771   35.977970401
   -0.811872259   -3.141592654  -64.609848899   39.068425021   36.718471178
   -0.741274671   -3.141592654  -61.686564099   43.244118361   37.905904730
   -0.670677083   -3.141592654  -58.553335331   45.046593371   39.532112163
   -0.600079496   -3.141592654  -55.374373729   44.733856902   41.128483917
   -0.529481908   -3.141592654  -52.253515162   43.628628051   42.129434049
   -0.458884320   -3.141592654  -49.207857027   42.845770728   42.576949293
   -0.388286732   -3.141592654  -46.189573630   42.777652264   42.764681756
   -0.317689145   -3.141592654  -43.157700686   43.099322427   42.907494692
   -0.247091557   -3.141592654  -40.141577881   41.996345485   42.970446152
   -0.176493969   -3.141592654  -37.311702062   37.578849099   42.587393088
   -0.105896382   -3.141592654  -34.931940133   29.130541001   41.396753824
   -0.035298794   -3.141592654  -33.295493821   16.631450701   38.827576423
    0.035298794   -3.141592654  -32.648233461    1.265602001   35.122406788
    0.105896382   -3.141592654  -33.132301075  -15.052433706   30.640216634
    0.176493969   -3.141592654  -34.776607691  -31.384308509   25.577121088
    0.247091557   -3.141592654  -37.521531820  -45.749309733   20.288813156
    0.317689145   -3.141592654  -41.151933528  -56.216614086   15.359315937
    0.388286732   -3.141592654  -45.338937124  -61.372638533   10.572320826
    0.458884320   -3.141592654  -49.688477575  -61.062604243    6.208051059
    0.529481908   -3.141592654  -53.861968782  -56.694838700    2.676975871
    0.600079496   -3.141592654  -57.655976814  -50.677531446    0.127921888
    0.670677083   -3.141592654  -61.028952419  -44.879503727   -1.099720086
    0.741274671   -3.141592654  -64.000628082  -39.327006766   -1.084013389
    0.811872259   -3.141592654  -66.565897004  -33.075161267    0.052042040
    0.882469847   -3.141592654  -68.613474228  -24.626725448    1.998670173
    0.953067434   -3.141592654  -69.969063476  -13.419938600    4.354449253
    1.023665022   -3.141592654  -70.473001255   -0.720394122    6.795112843
    1.094262610   -3.141592654  -70.072629262   11.798897885    8.977153304
    1.164860197   -3.141592654  -68.860489101   22.245402056   10.900055041
    1.235457785   -3.141592654  -66.992428070   30.303491211   12.373141167
    1.306055373   -3.141592654  -64.628539711   36.445722099   13.270137105
    1.376652961   -3.141592654  -61.879209185   41.305910108   13.831557840
    1.447250548   -3.141592654  -58.821599695   45.242442611   14.079047004
    1.517848136   -3.141592654  -55.513848935   48.242222449   14.415479024
    1.588445724   -3.141592654  -52.039361169   50.031452180   15.593553116
    1.659043311   -3.141592654  -48.485465740   50.484454119   17.468593486
    1.729640899   -3.141592654  -44.933618677   49.905895638   19.301051378
    1.800238487   -3.141592654  -41.480312067   47.661290630   20.489304535
    1.870836075   -3.141592654  -38.259982105   42.923753470   20.676353977
    1.941433662   -3.141592654  -35.491949792   34.919397745   20.208025317
    2.012031250   -3.141592654  -33.406251096   23.842580636   19.595443416
    2.082628838   -3.141592654  -32.159431148   11.374036380   19.455437864
    2.153226425   -3.141592654  -31.787300712   -0.582269675   19.555221694
    2.223824013   -3.141592654  -32.209040365  -11.134523310   19.295858874
    2.294421601   -3.141592654  -33.297849716  -19.362970616   18.085165977
    2.365019189   -3.141592654  -34.902990574  -25.715823691   15.738354130
    2.435616776   -3.141592654  -36.883499024  -30.050944479   12.635350422
    2.506214364   -3.141592654  -39.101073562  -32.614956067    9.578014495
    2.576811952   -3.141592654  -41.479799739  -34.604921117    7.293274171
    2.647409540   -3.141592654  -44.016706594  -37.310855499    6.143788310
    2.718007127   -3.141592654  -46.774018142  -41.009188735    6.170483236
    2.788604715   -3.141592654  -49.824689889  -45.509974144    7.118597942
    2.859202303   -3.141592654  -53.193566785  -49.756720132    8.830160464
    2.929799890   -3.141592654  -56.826530456  -52.789639496   10.848137977
    3.000397478   -3.141592654  -60.595238434  -53.518996290   12.896998290
    3.070995066   -3.141592654  -64.323167114  -51.789942022   15.005119074

   -3.141592654   -3.070995066  -66.558307298  -45.834661188   19.595275891
   -3.070995066   -3.070995066  -69.633513346  -41.092601237   21.352124248
   -3.000397478   -3.070995066  -72.348402284  -35.794812847   22.253450480
   -2.929799890   -3.070995066  -74.700457454  -31.007625331   22.903867085
   -2.859202303   -3.070995066  -76.733761162  -26.525761880   23.334205050
   -2.788604715   -3.070995066  -78.456489540  -22.192606443   23.939301436
   -2.718007127   -3.070995066  -79.848170437  -17.199936534   24.780014234
   -2.647409540   -3.070995066  -80.882400514  -11.905480119   26.132868114
   -2.576811952   -3.070995066  -81.531286540   -6.594438751   27.458062377
   -2.506214364   -3.070995066  -81.842589711   -2.180802269   28.810189300
   -2.435616776   -3.070995066  -81.864921301    1.628523813   29.697742099
   -2.365019189   -3.070995066  -81.624228650    5.230996616   29.913417378
   -2.294421601   -3.070995066  -81.127478103    8.727712337   29.494998681
   -2.223824013   -3.070995066  -80.407444195   11.361560374   28.684925802
   -2.153226425   -3.070995066  -79.567430403   11.968129173   28.007356129
   -2.082628838   -3.070995066  -78.779322744   10.105022227   27.583757470
   -2.012031250   -3.070995066  -78.165280913    7.067656742   27.306028987
   -1.941433662   -3.070995066  -77.779899234    4.139288934   26.927372908
   -1.870836075   -3.070995066  -77.547837234    2.691549912   26.290326867
   -1.800238487   -3.070995066  -77.386061632    2.159666643   25.549603002
   -1.729640899   -3.070995066  -77.227433918    2.317932814   24.989225350
   -1.659043311   -3.070995066  -77.068153160    2.052346548   24.471728399
   -1.588445724   -3.070995066  -76.960466356    1.013690853   24.331477746
   -1.517848136   -3.070995066  -76.899717198    0.981809597   24.527456238
   -1.447250548   -3.070995066  -76.772207676    3.142749572   24.972340193
   -1.376652961   -3.070995066  -76.383954199    8.367854518   25.794475076
   -1.306055373   -3.070995066  -75.548446109   15.251444570   27.050998842
   -1.235457785   -3.070995066  -74.237356332   21.669355265   28.711622207
   -1.164860197   -3.070995066  -72.559097030   25.433401741   31.093138328
   -1.094262610   -3.070995066  -70.706586691   26.766202462   33.567076294
   -1.023665022   -3.070995066  -68.796286082   27.402364539   35.678648731
   -0.953067434   -3.070995066  -66.793601125   29.707990999   37.230742657
   -0.882469847   -3.070995066  -64.549121826   34.189360354   37.990400310
   -0.811872259   -3.070995066  -61.943674917   39.613445439   38.389451891
   -0.741274671   -3.070995066  -58.976466892   44.040608956   38.481987725
   -0.670677083   -3.070995066  -55.782282275   46.075826612   38.600635149
   -0.600079496   -3.070995066  -52.538726227   45.475696745   38.707652820
   -0.529481908   -3.070995066  -49.379972750   44.010046571   38.848554407
   -0.458884320   -3.070995066  -46.317191794   43.012964046   38.950906637
   -0.388286732   -3.070995066  -43.281238444   43.042328846   39.138259757
   -0.317689145   -3.070995066  -40.227973599   43.316274476   39.513911222
   -0.247091557   -3.070995066  -37.204184371   41.865962151   39.735421718
   -0.176493969   -3.070995066  -34.403332723   36.740516898   39.333015215
   -0.105896382   -3.070995066  -32.128321119   26.968916165   37.673614306
   -0.035298794   -3.070995066  -30.684982717   13.369248727   34.568689825
    0.035298794   -3.070995066  -30.307098394   -2.886690742   30.641090023
    0.105896382   -3.070995066  -31.105298018  -19.801308862   26.148265256
    0.176493969   -3.070995066  -33.086720415  -36.197427407   21.643370964
    0.247091557   -3.070995066  -36.158905081  -50.314223706   17.607467061
    0.317689145   -3.070995066  -40.101481662  -60.614056599   13.680482017
    0.388286732   -3.070995066  -44.588174409  -65.539030536    9.905821274
    0.458884320   -3.070995066  -49.226620949  -64.906822758    6.304038230
    0.529481908   -3.070995066  -53.646953650  -59.757966212    3.059109762
    0.600079496   -3.070995066  -57.623727089  -52.711448666    0.686821454
    0.670677083   -3.070995066  -61.089987185  -45.679571447   -0.776582798
    0.741274671   -3.070995066  -64.071912455  -38.813963930   -0.747372492
    0.811872259   -3.070995066  -66.555809623  -31.321708063    0.491963197
    0.882469847   -3.070995066  -68.462399535  -22.188995996    2.601137051
    0.953067434   -3.070995066  -69.639986801  -10.787526254    5.087586679
    1.023665022   -3.070995066  -69.970636381    1.461034949    7.585545197
    1.094262610   -3.070995066  -69.421822962   13.827643434    9.601453760
    1.164860197   -3.070995066  -68.074160577   23.892407452   11.424375626
    1.235457785   -3.070995066  -66.107884776   31.415335344   12.741241202
    1.306055373   -3.070995066  -63.682319089   36.958809878   13.484129406
    1.376652961   -3.070995066  -60.909452233   41.481669766   13.806856731
    1.447250548   -3.070995066  -57.842503622   45.412258405   13.731836032
    1.517848136   -3.070995066  -54.523840803   48.711282621   13.759622558
    1.588445724   -3.070995066  -50.981009525   51.304564878   14.408200558
    1.659043311   -3.070995066  -47.313961451   52.327548947   15.616992899
    1.729640899   -3.070995066  -43.638816340   51.365371927   17.214586246
    1.800238487   -3.070995066  -40.106126176   48.244292833   17.998741985
    1.870836075   -3.070995066  -36.887458585   42.488018965   17.851236593
    1.941433662   -3.070995066  -34.171107819   33.981485004   16.854783733
    2.012031250   -3.070995066  -32.146187644   23.104650660   15.747273796
    2.082628838   -3.070995066  -30.923342979   11.372830479   15.370970814
    2.153226425   -3.070995066  -30.535185710   -0.278684191   15.767957494
    2.223824013   -3.070995066  -30.947666841  -11.310612879   16.245975451
    2.294421601   -3.070995066  -32.092924330  -20.773571106   15.962118864
    2.365019189   -3.070995066  -33.830178221  -28.032369565   14.706982531
    2.435616776   -3.070995066  -35.993519299  -32.830396342   12.725887830
    2.506214364   -3.070995066  -38.400983180  -35.161136328   10.454498267
    2.576811952   -3.070995066  -40.931492804  -36.436622002    8.447371854
    2.647409540   -3.070995066  -43.558951678  -38.100534199    7.022982431
    2.718007127   -3.070995066  -46.332195284  -40.642362320    6.473703735
    2.788604715   -3.070995066  -49.328153283  -44.173418931    7.122697619
    2.859202303   -3.070995066  -52.572994326  -47.687187190    8.727726849
    2.929799890   -3.070995066  -56.045912126  -50.316109604   11.439763785
    3.000397478   -3.070995066  -59.632115907  -50.959054227   14.384880873
    3.070995066   -3.070995066  -63.185592729  -49.345097120   17.314051048

   -3.141592654   -3.000397478  -65.076138213  -43.669128582   22.363319794
   -3.070995066   -3.000397478  -68.019084350  -39.626080509   24.259031372
   -3.000397478   -3.000397478  -70.658466791  -35.064083369   25.467662855
   -2.929799890   -3.000397478  -72.973467456  -30.565539486   25.972557993
   -2.859202303   -3.000397478  -74.976750928  -26.143235274   26.384720941
   -2.788604715   -3.000397478  -76.666949040  -21.636066982   26.591033879
   -2.718007127   -3.000397478  -78.017156383  -16.498158037   26.989283713
   -2.647409540   -3.000397478  -78.985204131  -11.002953408   27.406775581
   -2.576811952   -3.000397478  -79.572965505   -5.795110809   27.693029457
   -2.506214364   -3.000397478  -79.826080981   -1.529316635   27.941402301
   -2.435616776   -3.000397478  -79.811056146    1.944260660   28.129939007
   -2.365019189   -3.000397478  -79.552788231    5.321864919   28.348800651
   -2.294421601   -3.000397478  -79.064047094    8.411252754   28.374709042
   -2.223824013   -3.000397478  -78.368684985   11.051859708   28.452919319
   -2.153226425   -3.000397478  -77.545393860   11.828784675   28.675113938
   -2.082628838   -3.000397478  -76.757752911   10.119238476   29.042944996
   -2.012031250   -3.000397478  -76.151547939    6.942364095   29.227724600
   -1.941433662   -3.000397478  -75.772197649    3.951053598   29.470734180
   -1.870836075   -3.000397478  -75.562347800    2.191070777   29.388930048
   -1.800238487   -3.000397478  -75.440724468    1.497554156   29.020360737
   -1.729640899   -3.000397478  -75.326769744    1.673009967   28.525476745
   -1.659043311   -3.000397478  -75.211436483    1.468138940   27.790667139
   -1.588445724   -3.000397478  -75.124834758    0.877496094   27.374823894
   -1.517848136   -3.000397478  -75.059215808    1.232081650   27.244476839
   -1.447250548   -3.000397478  -74.902445787    3.819861521   27.555197823
   -1.376652961   -3.000397478  -74.461409490    9.211685849   28.222085210
   -1.306055373   -3.000397478  -73.555462183   16.508063961   28.879902174
   -1.235457785   -3.000397478  -72.145697492   23.155038907   30.061614353
   -1.164860197   -3.000397478  -70.343007708   27.413184982   31.380667095
   -1.094262610   -3.000397478  -68.342483383   28.867339691   33.029102121
   -1.023665022   -3.000397478  -66.288930328   29.292869778   34.951451465
   -0.953067434   -3.000397478  -64.175492891   30.947681679   36.480366147
   -0.882469847   -3.000397478  -61.873297832   34.695271664   37.325791224
   -0.811872259   -3.000397478  -59.257414666   39.507375178   37.293381055
   -0.741274671   -3.000397478  -56.313574457   43.633828392   36.424546070
   -0.670677083   -3.000397478  -53.161722762   45.325863026   35.164330030
   -0.600079496   -3.000397478  -49.966531219   44.954768583   33.865142507
   -0.529481908   -3.000397478  -46.836109215   43.676355851   32.838885024
   -0.458884320   -3.000397478  -43.783709488   43.048955149   32.507683672
   -0.388286732   -3.000397478  -40.728280968   43.651618295   32.753250499
   -0.317689145   -3.000397478  -37.634393598   43.862414383   33.507581650
