#! FIELDS ome3 phi3 file.free der_ome3 der_phi3
#! SET min_ome3 -pi
#! SET max_ome3 pi
#! SET nbins_ome3  89
#! SET periodic_ome3 true
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  89
#! SET periodic_phi3 true
   -3.141592654   -3.141592654  -37.059260191    3.824846022    7.486610888
   -3.070995066   -3.141592654  -36.632494542    8.295483245   12.611660911
   -3.000397478   -3.141592654  -35.894022392   12.585123049   17.688034052
   -2.929799890   -3.141592654  -34.862389518   16.533553414   22.190898563
   -2.859202303   -3.141592654  -33.562517288   20.173404112   25.403551394
   -2.788604715   -3.141592654  -32.021793775   23.423878046   27.647201219
   -2.718007127   -3.141592654  -30.274402399   25.889516368   29.150512840
   -2.647409540   -3.141592654  -28.406951669   26.721104599   30.593533943
   -2.576811952   -3.141592654  -26.551674425   25.393573849   32.664794535
   -2.506214364   -3.141592654  -24.875666826   21.813738101   35.592236215
   -2.435616776   -3.141592654  -23.504401434   16.872239766   39.357664953
   -2.365019189   -3.141592654  -22.482216269   12.248950265   42.885938050
   -2.294421601   -3.141592654  -21.742745446    9.106091879   45.494621069
   -2.223824013   -3.141592654  -21.154517583    7.939213967   46.723139329
   -2.153226425   -3.141592654  -20.580858940    8.498080578   46.585507346
   -2.082628838   -3.141592654  -19.923633594   10.270774974   45.842982348
   -2.012031250   -3.141592654  -19.133105068   12.101135248   44.923311582
   -1.941433662   -3.141592654  -18.219735212   13.664215148   43.959037676
   -1.870836075   -3.141592654  -17.222401775   14.367038977   42.928662628
   -1.800238487   -3.141592654  -16.217385980   13.857558650   41.487129371
   -1.729640899   -3.141592654  -15.294921553   12.006837678   39.508073292
   -1.659043311   -3.141592654  -14.542367868    9.092366453   37.343621105
   -1.588445724   -3.141592654  -14.028426834    5.382424583   35.308661228
   -1.517848136   -3.141592654  -13.794407660    1.235031030   33.503345336
   -1.447250548   -3.141592654  -13.840343927   -2.378778396   31.884936276
   -1.376652961   -3.141592654  -14.104512282   -5.007763796   29.966411977
   -1.306055373   -3.141592654  -14.531455935   -6.799583926   27.145678108
   -1.235457785   -3.141592654  -15.043603303   -7.649906212   23.761328992
   -1.164860197   -3.141592654  -15.604010698   -8.208666382   19.876707368
   -1.094262610   -3.141592654  -16.209795549   -9.055568601   16.026421840
   -1.023665022   -3.141592654  -16.897399193  -10.569328699   12.573039096
   -0.953067434   -3.141592654  -17.730487451  -13.316867370    9.794023913
   -0.882469847   -3.141592654  -18.796238572  -17.000831890    7.948621850
   -0.811872259   -3.141592654  -20.147876418  -21.267336113    7.221996066
   -0.741274671   -3.141592654  -21.787567727  -25.040809823    8.270426952
   -0.670677083   -3.141592654  -23.650394036  -27.424888693   11.295692132
   -0.600079496   -3.141592654  -25.618849501  -28.066068437   16.064882192
   -0.529481908   -3.141592654  -27.586391690  -27.433927283   21.978976799
   -0.458884320   -3.141592654  -29.471290042  -25.872543235   28.053409253
   -0.388286732   -3.141592654  -31.233034205  -23.971015728   33.452928547
   -0.317689145   -3.141592654  -32.854041471  -21.958748899   37.469360357
   -0.247091557   -3.141592654  -34.330512886  -19.789510789   40.364899310
   -0.176493969   -3.141592654  -35.651948374  -17.588835788   42.454722387
   -0.105896382   -3.141592654  -36.810786718  -15.148611334   43.892525688
   -0.035298794   -3.141592654  -37.774189979  -12.010288859   44.610621701
    0.035298794   -3.141592654  -38.475662913   -7.629699389   44.243458145
