#! FIELDS phi3 psi3 file.free der_phi3 der_psi3
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  89
#! SET periodic_phi3 true
#! SET min_psi3 -pi
#! SET max_psi3 pi
#! SET nbins_psi3  89
#! SET periodic_psi3 true
   -3.141592654   -3.141592654  -24.261000757   -7.568021148   -7.362485609
   -3.070995066   -3.141592654  -25.357209491  -22.956870957  -14.459767233
   -3.000397478   -3.141592654  -27.414257126  -34.510363435  -18.816121503
   -2.929799890   -3.141592654  -30.113353820  -41.085639130  -20.427185318
   -2.859202303   -3.141592654  -33.114665913  -43.291372542  -20.386625075
   -2.788604715   -3.141592654  -36.156124513  -42.574443934  -19.841518108
   -2.718007127   -3.141592654  -39.097240009  -40.683848421  -19.407864726
   -2.647409540   -3.141592654  -41.906246846  -38.972459134  -19.363396421
   -2.576811952   -3.141592654  -44.595113218  -37.265229410  -19.487385904
   -2.506214364   -3.141592654  -47.173072713  -35.760380579  -19.568255416
   -2.435616776   -3.141592654  -49.642711007  -34.198536277  -19.451437247
   -2.365019189   -3.141592654  -52.012568815  -33.086021352  -19.244469624
   -2.294421601   -3.141592654  -54.336422409  -33.008240404  -19.230500798
   -2.223824013   -3.141592654  -56.706184748  -34.381902362  -19.400557394
   -2.153226425   -3.141592654  -59.210463149  -36.725623303  -19.920126535
   -2.082628838   -3.141592654  -61.894155889  -39.406320037  -20.612790756
   -2.012031250   -3.141592654  -64.764779252  -41.939116825  -21.013759607
   -1.941433662   -3.141592654  -67.802902878  -44.024343879  -20.897578432
   -1.870836075   -3.141592654  -70.963903546  -45.481785056  -20.179655945
   -1.800238487   -3.141592654  -74.198525818  -45.863582009  -18.975177974
   -1.729640899   -3.141592654  -77.393728585  -44.423072527  -17.226156127
   -1.659043311   -3.141592654  -80.416133120  -40.751555190  -14.922277590
   -1.588445724   -3.141592654  -83.090660766  -34.561198464  -12.328663018
   -1.517848136   -3.141592654  -85.238802905  -25.875010417   -9.136719685
   -1.447250548   -3.141592654  -86.666876486  -14.119369316   -5.578134475
   -1.376652961   -3.141592654  -87.152855467    0.850377425   -1.198572641
   -1.306055373   -3.141592654  -86.471661263   18.920245117    3.982990736
   -1.235457785   -3.141592654  -84.427278120   39.276732775   10.490920080
   -1.164860197   -3.141592654  -80.902308122   60.606676293   18.505119247
   -1.094262610   -3.141592654  -75.902927477   80.693772182   27.593441844
   -1.023665022   -3.141592654  -69.556810264   98.569945762   37.121572395
   -0.953067434   -3.141592654  -62.065613004  112.978295356   45.511605797
   -0.882469847   -3.141592654  -53.712816043  122.768007325   51.562392633
   -0.811872259   -3.141592654  -44.873691244  126.483779374   54.168720002
   -0.741274671   -3.141592654  -36.043549486  122.394229484   53.218535444
   -0.670677083   -3.141592654  -27.785309681  110.301132760   49.189625144
   -0.600079496   -3.141592654  -20.609990823   92.138006352   42.978975860
   -0.529481908   -3.141592654  -14.853562668   70.653840636   35.557853462
   -0.458884320   -3.141592654  -10.623263911   49.440580335   27.964137429
   -0.388286732   -3.141592654   -7.803686647   31.005081053   21.049970158
   -0.317689145   -3.141592654   -6.140361018   16.833247500   15.224530043
   -0.247091557   -3.141592654   -5.335477213    6.647556102   10.591763832
   -0.176493969   -3.141592654   -5.111316685    0.213541376    6.856268565
   -0.105896382   -3.141592654   -5.247533665   -3.756496687    3.826604829
   -0.035298794   -3.141592654   -5.616786264   -6.646667180    1.226495974
    0.035298794   -3.141592654   -6.193309043   -9.811097094   -0.979897412
    0.105896382   -3.141592654   -7.034348596  -14.316496435   -2.914985409
    0.176493969   -3.141592654   -8.249566145  -20.370947182   -4.744093313
    0.247091557   -3.141592654   -9.933872236  -27.491752864   -6.882207163
    0.317689145   -3.141592654  -12.138041262  -34.955640314   -9.904641687
    0.388286732   -3.141592654  -14.877763883  -42.770210352  -14.062178119
    0.458884320   -3.141592654  -18.208169479  -51.879414240  -19.523297254
    0.529481908   -3.141592654  -22.251648258  -63.178905983  -25.969568087
    0.600079496   -3.141592654  -27.188618870  -77.096515565  -32.717365096
    0.670677083   -3.141592654  -33.162629021  -92.137544145  -38.688026099
    0.741274671   -3.141592654  -40.157523748 -105.345749200  -42.797630268
    0.811872259   -3.141592654  -47.917382661 -113.345525364  -43.957772626
    0.882469847   -3.141592654  -55.985150886 -113.878201443  -41.722138952
    0.953067434   -3.141592654  -63.804953833 -106.286176306  -36.327259766
    1.023665022   -3.141592654  -70.829611107  -91.694977314  -28.450839322
    1.094262610   -3.141592654  -76.638460093  -72.351713132  -19.327550620
    1.164860197   -3.141592654  -80.999918229  -51.131824813  -10.403345132
    1.235457785   -3.141592654  -83.873492409  -30.701604701   -2.319403082
    1.306055373   -3.141592654  -85.398445587  -13.139332476    4.204034650
    1.376652961   -3.141592654  -85.835048088    0.037338895    8.851757968
    1.447250548   -3.141592654  -85.494634918    8.887519779   11.775638299
    1.517848136   -3.141592654  -84.662819214   14.384289238   13.497013114
    1.588445724   -3.141592654  -83.490070746   18.726986723   14.538083495
    1.659043311   -3.141592654  -81.993733176   23.835204840   15.466773528
