#! FIELDS psi8 psi9 file.free der_psi8 der_psi9
#! SET min_psi8 -pi
#! SET max_psi8 pi
#! SET nbins_psi8  89
#! SET periodic_psi8 true
#! SET min_psi9 -pi
#! SET max_psi9 pi
#! SET nbins_psi9  89
#! SET periodic_psi9 true
   -3.141592654   -3.141592654 -126.052478411   16.947149892   18.356974141
   -3.070995066   -3.141592654 -124.819337292   18.068550072   17.863828921
   -3.000397478   -3.141592654 -123.477744602   19.953054770   17.690143642
   -2.929799890   -3.141592654 -121.992366884   22.023772007   17.718482891
   -2.859202303   -3.141592654 -120.385996428   23.358987054   17.897595234
   -2.788604715   -3.141592654 -118.733637662   23.530755776   17.803626834
   -2.718007127   -3.141592654 -117.094343246   22.951737247   17.686408672
   -2.647409540   -3.141592654 -115.484670988   22.983742168   17.468138406
   -2.576811952   -3.141592654 -113.826714242   24.141632584   17.534339106
   -2.506214364   -3.141592654 -112.064099567   25.764935305   18.072421549
   -2.435616776   -3.141592654 -110.217007784   26.362590959   18.866879966
   -2.365019189   -3.141592654 -108.393456044   24.913159229   19.331202148
   -2.294421601   -3.141592654 -106.749522555   21.547083681   18.965044388
   -2.223824013   -3.141592654 -105.360976336   17.883236312   17.829368581
   -2.153226425   -3.141592654 -104.213863355   14.823000214   16.422825866
   -2.082628838   -3.141592654 -103.253097414   12.609027178   15.579983902
   -2.012031250   -3.141592654 -102.432378043   10.530302305   15.686953315
   -1.941433662   -3.141592654 -101.785973270    7.606999068   16.772216530
   -1.870836075   -3.141592654 -101.381999669    3.655298458   18.341518042
   -1.800238487   -3.141592654 -101.288515479   -0.974310669   19.915001108
   -1.729640899   -3.141592654 -101.514271040   -5.376858551   20.552119593
   -1.659043311   -3.141592654 -102.019774010   -8.850438483   20.294243680
   -1.588445724   -3.141592654 -102.754309282  -12.014256097   19.114796561
   -1.517848136   -3.141592654 -103.711135979  -15.214282822   17.283162965
   -1.447250548   -3.141592654 -104.919636305  -19.119408970   15.143512643
   -1.376652961   -3.141592654 -106.416173712  -23.229039287   12.912957668
   -1.306055373   -3.141592654 -108.200493643  -27.205075907   10.893966761
   -1.235457785   -3.141592654 -110.227028797  -30.014842602    9.465578766
   -1.164860197   -3.141592654 -112.421500166  -31.916606028    8.672870220
   -1.094262610   -3.141592654 -114.726267528  -33.500283676    8.196227143
   -1.023665022   -3.141592654 -117.164596554  -35.790453313    7.519454001
   -0.953067434   -3.141592654 -119.804070426  -39.140345878    6.118356163
   -0.882469847   -3.141592654 -122.707422220  -42.986697281    3.998428764
   -0.811872259   -3.141592654 -125.847507120  -45.535383735    1.754823630
   -0.741274671   -3.141592654 -129.098906853  -46.163945448    0.138744730
   -0.670677083   -3.141592654 -132.304243058  -44.204653064    0.008647084
   -0.600079496   -3.141592654 -135.297988258  -40.342413018    1.157820723
   -0.529481908   -3.141592654 -137.991422159  -35.630257060    3.056690892
   -0.458884320   -3.141592654 -140.317888574  -30.190536151    4.930459116
   -0.388286732   -3.141592654 -142.228023259  -23.978902139    6.576851573
   -0.317689145   -3.141592654 -143.684614425  -17.499111660    7.888182536
   -0.247091557   -3.141592654 -144.710446774  -11.656913807    8.919712637
   -0.176493969   -3.141592654 -145.362145642   -6.843456157    9.515009684
   -0.105896382   -3.141592654 -145.716794118   -3.119308529    9.854047431
   -0.035298794   -3.141592654 -145.798765228    0.921655140    9.539027802
    0.035298794   -3.141592654 -145.567151564    5.636905106    8.931369974
    0.105896382   -3.141592654 -144.991648260   10.749971896    8.094993187
    0.176493969   -3.141592654 -144.042340398   15.981849172    7.543820098
    0.247091557   -3.141592654 -142.746969017   20.624673793    7.846035778
    0.317689145   -3.141592654 -141.139354445   24.899328693    8.679917340
    0.388286732   -3.141592654 -139.226644804   29.353906015   10.031573474
    0.458884320   -3.141592654 -137.006166074   33.345293151   11.564928898
    0.529481908   -3.141592654 -134.551261462   35.797091127   13.179147005
    0.600079496   -3.141592654 -132.009206029   35.843808273   14.359092853
    0.670677083   -3.141592654 -129.558263364   33.161349429   15.276274637
    0.741274671   -3.141592654 -127.363511171   28.627508339   16.048204874
    0.811872259   -3.141592654 -125.532365359   23.026485099   16.985776822
    0.882469847   -3.141592654 -124.125780528   16.813275013   18.520550276
    0.953067434   -3.141592654 -123.149990950   10.919359794   20.541747981
    1.023665022   -3.141592654 -122.581550816    5.247311412   22.789972122
    1.094262610   -3.141592654 -122.392673469    0.321263354   25.122149638
    1.164860197   -3.141592654 -122.480792344   -2.557323077   26.757341246
    1.235457785   -3.141592654 -122.719073887   -4.046117467   27.037601356
    1.306055373   -3.141592654 -123.009794137   -4.078155145   26.390730366
