#! FIELDS ome1 phi1 file.free der_ome1 der_phi1
#! SET min_ome1 -pi
#! SET max_ome1 pi
#! SET nbins_ome1  89
#! SET periodic_ome1 true
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET nbins_phi1  89
#! SET periodic_phi1 true
   -3.141592654   -3.141592654 -142.972950894   -1.964517566   12.154706969
   -3.070995066   -3.141592654 -142.972344507    1.985322878   13.264233300
   -3.000397478   -3.141592654 -142.683067258    6.376016204   14.080517710
   -2.929799890   -3.141592654 -142.062793330   11.372911070   14.440812079
   -2.859202303   -3.141592654 -141.088653903   16.241666267   14.382232539
   -2.788604715   -3.141592654 -139.779932147   20.776828215   13.666431060
   -2.718007127   -3.141592654 -138.178939519   24.539222261   12.397535778
   -2.647409540   -3.141592654 -136.320477855   28.065878761   11.404010127
   -2.576811952   -3.141592654 -134.219669828   31.367950068   11.116767467
   -2.506214364   -3.141592654 -131.905587383   34.003459233   11.598300139
   -2.435616776   -3.141592654 -129.440089066   35.638465201   13.192318340
   -2.365019189   -3.141592654 -126.936944224   34.945300849   15.139062263
   -2.294421601   -3.141592654 -124.542609163   32.645273692   17.309417228
   -2.223824013   -3.141592654 -122.333950013   29.882071672   19.957009496
   -2.153226425   -3.141592654 -120.320544675   27.286212344   22.475886925
   -2.082628838   -3.141592654 -118.471800343   25.103233060   24.883771272
   -2.012031250   -3.141592654 -116.794209185   22.242192300   27.230378642
   -1.941433662   -3.141592654 -115.338723185   18.777076003   28.990071348
   -1.870836075   -3.141592654 -114.154784429   14.691323756   30.206471374
   -1.800238487   -3.141592654 -113.265468326   10.513239934   30.713679988
   -1.729640899   -3.141592654 -112.654269005    7.000942277   30.690816386
   -1.659043311   -3.141592654 -112.255323506    4.358323250   29.922389315
   -1.588445724   -3.141592654 -112.037954257    1.800211212   28.705432003
   -1.517848136   -3.141592654 -112.036338609   -1.850236371   27.070209809
   -1.447250548   -3.141592654 -112.344926143   -7.244844262   25.126378401
   -1.376652961   -3.141592654 -113.100377453  -14.337734751   23.158749958
   -1.306055373   -3.141592654 -114.393620038  -22.280315619   21.190190194
   -1.235457785   -3.141592654 -116.232987221  -29.743895715   18.930734877
   -1.164860197   -3.141592654 -118.539122660  -35.251941368   16.651424467
   -1.094262610   -3.141592654 -121.153166970  -38.581490719   14.421827494
   -1.023665022   -3.141592654 -123.932141182  -39.920108009   11.981445474
   -0.953067434   -3.141592654 -126.753364800  -39.804015221    9.701196870
   -0.882469847   -3.141592654 -129.527973016  -38.779671760    7.529379670
   -0.811872259   -3.141592654 -132.221786134  -37.428417234    5.685904164
   -0.741274671   -3.141592654 -134.811128621  -35.854470492    4.595658886
   -0.670677083   -3.141592654 -137.287413088  -34.274749932    3.965582613
   -0.600079496   -3.141592654 -139.627083022  -31.984549900    4.080208198
   -0.529481908   -3.141592654 -141.789215018  -29.090204400    4.563647195
   -0.458884320   -3.141592654 -143.704807274  -25.043332241    5.196128582
   -0.388286732   -3.141592654 -145.308805025  -20.270523474    6.207667444
   -0.317689145   -3.141592654 -146.575480553  -15.685072310    7.361931707
   -0.247091557   -3.141592654 -147.518613082  -11.188930886    8.714733484
   -0.176493969   -3.141592654 -148.156354039   -6.960508812   10.377916709
   -0.105896382   -3.141592654 -148.499447029   -2.683443035   12.012870911
   -0.035298794   -3.141592654 -148.523755610    1.922464194   13.645618495
    0.035298794   -3.141592654 -148.217962253    6.743580494   15.067537535
    0.105896382   -3.141592654 -147.571553351   11.365972531   16.204612313
    0.176493969   -3.141592654 -146.610088095   15.787263552   16.750406468
    0.247091557   -3.141592654 -145.348854136   19.894663911   17.035336230
    0.317689145   -3.141592654 -143.824038236   23.334161697   17.214885233
    0.388286732   -3.141592654 -142.056524785   26.729738185   17.006401558
    0.458884320   -3.141592654 -140.059023573   29.765734298   16.521118744
    0.529481908   -3.141592654 -137.872747882   32.200447090   15.030955704
    0.600079496   -3.141592654 -135.529809232   34.010230198   12.676627494
    0.670677083   -3.141592654 -133.064452219   35.676978628    9.971673367
    0.741274671   -3.141592654 -130.497763628   36.916183146    7.158660800
    0.811872259   -3.141592654 -127.854241798   37.854297739    5.000707136
    0.882469847   -3.141592654 -125.184645667   37.620206040    3.650422722
    0.953067434   -3.141592654 -122.547502512   36.887115955    2.932974242
    1.023665022   -3.141592654 -119.988628122   35.648975545    2.163935202
    1.094262610   -3.141592654 -117.520703486   34.184112893    1.326811322
    1.164860197   -3.141592654 -115.171454945   32.246717299    0.183387590
    1.235457785   -3.141592654 -112.971859358   29.911998188   -0.536650231
    1.306055373   -3.141592654 -110.967579072   26.762260071   -1.060596710
    1.376652961   -3.141592654 -109.212221328   22.909688086   -1.225601395
    1.447250548   -3.141592654 -107.728860967   19.053299480   -0.840669849
    1.517848136   -3.141592654 -106.533206018   14.824582221   -0.127871383
    1.588445724   -3.141592654 -105.664435552    9.582834692    1.126160352
    1.659043311   -3.141592654 -105.223194156    2.582149444    2.887034214
    1.729640899   -3.141592654 -105.348213728   -6.223380218    4.661664545
    1.800238487   -3.141592654 -106.119926355  -15.699068889    6.337245808
    1.870836075   -3.141592654 -107.532775854  -24.098791659    7.667934302
    1.941433662   -3.141592654 -109.480629193  -30.625584855    8.592640018
    2.012031250   -3.141592654 -111.803775929  -34.776994736    8.902599555
    2.082628838   -3.141592654 -114.350884649  -37.395787109    8.630761166
    2.153226425   -3.141592654 -117.052279095  -39.106977375    7.565502534
