#! FIELDS phi1 psi1 file.free der_phi1 der_psi1
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET nbins_phi1  89
#! SET periodic_phi1 true
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET nbins_psi1  89
#! SET periodic_psi1 true
   -3.141592654   -3.141592654 -112.264796254  -17.859270498   -6.071564110
   -3.070995066   -3.141592654 -114.110035418  -33.311516773  -12.591546755
   -3.000397478   -3.141592654 -116.813316605  -42.183229740  -16.517810175
   -2.929799890   -3.141592654 -119.917531343  -44.817053415  -18.504829902
   -2.859202303   -3.141592654 -123.052539822  -43.506483960  -19.025235202
   -2.788604715   -3.141592654 -126.022304460  -40.654200650  -18.932503913
   -2.718007127   -3.141592654 -128.784740147  -37.764637111  -18.661539554
   -2.647409540   -3.141592654 -131.379171950  -35.643006757  -17.798752867
   -2.576811952   -3.141592654 -133.811427084  -33.187118939  -16.748817622
   -2.506214364   -3.141592654 -136.048897588  -30.107144707  -15.300536672
   -2.435616776   -3.141592654 -138.054484663  -26.611853511  -13.845677206
   -2.365019189   -3.141592654 -139.821203541  -23.621136699  -12.898535738
   -2.294421601   -3.141592654 -141.444428296  -22.682399092  -12.866086701
   -2.223824013   -3.141592654 -143.094833471  -24.548451754  -13.978492647
   -2.153226425   -3.141592654 -144.972508024  -28.971599806  -15.522379290
   -2.082628838   -3.141592654 -147.212383683  -34.427152475  -17.139324425
   -2.012031250   -3.141592654 -149.803826147  -38.653005043  -17.961966058
   -1.941433662   -3.141592654 -152.603651564  -40.144601078  -17.686442761
   -1.870836075   -3.141592654 -155.417123360  -39.203502682  -16.555909056
   -1.800238487   -3.141592654 -158.094457519  -36.411940051  -14.735136964
   -1.729640899   -3.141592654 -160.542200180  -32.866750191  -12.411869126
   -1.659043311   -3.141592654 -162.727844458  -28.951425602  -10.225429268
   -1.588445724   -3.141592654 -164.609882168  -24.295499754   -7.631544552
   -1.517848136   -3.141592654 -166.131310054  -18.621931553   -5.118124879
   -1.447250548   -3.141592654 -167.203516720  -11.552044133   -2.566501574
   -1.376652961   -3.141592654 -167.739774594   -3.457047678   -0.074615676
   -1.306055373   -3.141592654 -167.686439280    5.094952417    2.533008671
   -1.235457785   -3.141592654 -167.005085938   14.295649345    5.293457394
   -1.164860197   -3.141592654 -165.642461972   24.516223712    8.200123823
   -1.094262610   -3.141592654 -163.534674104   35.127281998   11.259376034
   -1.023665022   -3.141592654 -160.680387161   45.665715622   14.529133615
   -0.953067434   -3.141592654 -157.126555808   54.536426809   18.131726790
   -0.882469847   -3.141592654 -153.023377355   61.407162400   21.580090604
   -0.811872259   -3.141592654 -148.492496972   66.528619862   24.439535332
   -0.741274671   -3.141592654 -143.666397671   69.944023401   26.888878799
   -0.670677083   -3.141592654 -138.650254262   72.157863275   28.719954673
   -0.600079496   -3.141592654 -133.522229964   72.991956301   30.143867246
   -0.529481908   -3.141592654 -128.371133086   72.830331758   31.210175351
   -0.458884320   -3.141592654 -123.262409059   71.715171155   31.676602036
   -0.388286732   -3.141592654 -118.271441296   69.552756863   31.353117411
   -0.317689145   -3.141592654 -113.474276001   66.028735818   29.629591011
   -0.247091557   -3.141592654 -109.004146296   60.283956408   26.163126701
   -0.176493969   -3.141592654 -105.021339535   51.954580432   21.271836049
   -0.105896382   -3.141592654 -101.745646200   40.383180435   14.969503848
   -0.035298794   -3.141592654  -99.379371112   26.219607633    7.749271071
    0.035298794   -3.141592654  -98.095194215    9.993352035   -0.161722035
    0.105896382   -3.141592654  -97.992251610   -7.276725748   -8.274032964
    0.176493969   -3.141592654  -99.125607917  -24.486567351  -15.939921585
    0.247091557   -3.141592654 -101.416987580  -40.024275400  -22.319828927
    0.317689145   -3.141592654 -104.707363460  -52.696475313  -27.203896115
    0.388286732   -3.141592654 -108.787548948  -62.478554929  -30.646242709
    0.458884320   -3.141592654 -113.480633851  -70.120906140  -32.760047474
    0.529481908   -3.141592654 -118.640721803  -75.893492048  -34.087463784
    0.600079496   -3.141592654 -124.167180641  -80.322996755  -34.494023523
    0.670677083   -3.141592654 -129.943884740  -83.070625259  -34.051721450
    0.741274671   -3.141592654 -135.834368499  -83.458047935  -32.865297495
    0.811872259   -3.141592654 -141.675876835  -81.728249557  -30.768087856
    0.882469847   -3.141592654 -147.311889121  -77.696976214  -27.974554591
    0.953067434   -3.141592654 -152.587600806  -71.600649044  -24.827106600
    1.023665022   -3.141592654 -157.367407673  -63.600247410  -21.118325868
    1.094262610   -3.141592654 -161.513211315  -53.562015680  -17.258920679
    1.164860197   -3.141592654 -164.910302434  -42.577984619  -13.261216875
    1.235457785   -3.141592654 -167.523911148  -31.545872487   -9.529581511
    1.306055373   -3.141592654 -169.366882698  -20.646313986   -6.444131359
    1.376652961   -3.141592654 -170.456112301  -10.344205500   -4.192681548
    1.447250548   -3.141592654 -170.823485586   -0.284541873   -2.395988237
    1.517848136   -3.141592654 -170.504449835    9.278101561   -0.590811813
    1.588445724   -3.141592654 -169.546093427   17.739512069    1.469400773
    1.659043311   -3.141592654 -168.031667233   24.872126505    4.004582954
