#! FIELDS ome1 phi1 file.free der_ome1 der_phi1
#! SET min_ome1 -pi
#! SET max_ome1 pi
#! SET nbins_ome1  89
#! SET periodic_ome1 true
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET nbins_phi1  89
#! SET periodic_phi1 true
   -3.141592654   -3.141592654 -146.587998098    7.325111793   30.678245603
   -3.070995066   -3.141592654 -145.891851578   12.332447224   33.150117355
   -3.000397478   -3.141592654 -144.858670402   16.750637738   36.550821360
   -2.929799890   -3.141592654 -143.574307237   19.324217811   40.104782131
   -2.859202303   -3.141592654 -142.176937946   20.066760516   43.493783961
   -2.788604715   -3.141592654 -140.775555991   19.546992787   46.702216117
   -2.718007127   -3.141592654 -139.448117504   17.986087858   49.443951401
   -2.647409540   -3.141592654 -138.252910790   15.853948831   51.685769762
   -2.576811952   -3.141592654 -137.193543349   14.325179041   53.322219640
   -2.506214364   -3.141592654 -136.220258041   13.584727459   53.772272701
   -2.435616776   -3.141592654 -135.251262162   14.147651022   53.486137628
   -2.365019189   -3.141592654 -134.199076132   15.841051043   52.802283848
   -2.294421601   -3.141592654 -133.001821727   18.092759529   51.560102511
   -2.223824013   -3.141592654 -131.669246683   19.555934795   50.169354956
   -2.153226425   -3.141592654 -130.275231414   19.906953395   48.560419435
   -2.082628838   -3.141592654 -128.870336437   19.702644906   47.037789107
   -2.012031250   -3.141592654 -127.508975376   18.752635780   45.920588376
   -1.941433662   -3.141592654 -126.234546830   17.159344724   45.186739678
   -1.870836075   -3.141592654 -125.099681064   14.796277669   45.080221340
   -1.800238487   -3.141592654 -124.153667727   11.786601618   44.984365893
   -1.729640899   -3.141592654 -123.443245610    8.303954369   44.457053876
   -1.659043311   -3.141592654 -123.001963166    4.182673625   43.395825884
   -1.588445724   -3.141592654 -122.877763817   -0.708860231   41.723564780
   -1.517848136   -3.141592654 -123.134228552   -6.809010992   39.625546748
   -1.447250548   -3.141592654 -123.859182266  -14.014702913   37.810269885
   -1.376652961   -3.141592654 -125.124871415  -21.848715229   36.032236265
   -1.306055373   -3.141592654 -126.912618995  -28.570143790   34.487587625
   -1.235457785   -3.141592654 -129.104442398  -33.009981271   33.097688113
   -1.164860197   -3.141592654 -131.496066371  -34.408164227   32.057307771
   -1.094262610   -3.141592654 -133.927609528  -34.228655189   31.085595482
   -1.023665022   -3.141592654 -136.327004669  -33.800992160   29.979172579
   -0.953067434   -3.141592654 -138.688552122  -33.004754346   28.444138582
   -0.882469847   -3.141592654 -140.985468202  -31.806103179   26.582690701
   -0.811872259   -3.141592654 -143.163171257  -29.543698159   24.794433665
   -0.741274671   -3.141592654 -145.131352556  -26.092310991   23.377942810
   -0.670677083   -3.141592654 -146.846539951  -22.652928487   22.483934505
   -0.600079496   -3.141592654 -148.342900598  -19.807521560   21.906579979
   -0.529481908   -3.141592654 -149.663052701  -17.739159314   21.940907681
   -0.458884320   -3.141592654 -150.842519070  -15.579627628   22.397384641
   -0.388286732   -3.141592654 -151.838663475  -12.415709326   23.515577651
   -0.317689145   -3.141592654 -152.568832421   -8.182560455   25.564448655
   -0.247091557   -3.141592654 -152.988257227   -3.758816126   28.408050990
   -0.176493969   -3.141592654 -153.120164975   -0.079623157   31.372371261
   -0.105896382   -3.141592654 -153.012436380    3.029011537   34.368511763
   -0.035298794   -3.141592654 -152.710697124    5.647909857   37.064436627
    0.035298794   -3.141592654 -152.199577425    8.823311809   39.699488535
    0.105896382   -3.141592654 -151.457462331   12.378686343   42.457355458
    0.176493969   -3.141592654 -150.435729036   16.580316936   45.655820887
    0.247091557   -3.141592654 -149.110798771   20.927148893   48.968263703
    0.317689145   -3.141592654 -147.495085830   24.725497477   51.915075978
    0.388286732   -3.141592654 -145.639489993   27.606788888   54.485827568
    0.458884320   -3.141592654 -143.604995550   29.904469991   56.222106101
    0.529481908   -3.141592654 -141.438178937   31.360216569   57.078379217
    0.600079496   -3.141592654 -139.185162700   32.348166901   57.320776811
    0.670677083   -3.141592654 -136.888170865   32.547847704   57.073899862
    0.741274671   -3.141592654 -134.591809052   32.537136489   56.667904587
    0.811872259   -3.141592654 -132.282632518   32.976321696   55.801599638
    0.882469847   -3.141592654 -129.929642172   33.921808702   54.715346187
    0.953067434   -3.141592654 -127.496215930   34.942464957   53.154026125
    1.023665022   -3.141592654 -124.994280040   35.806135055   51.359562209
    1.094262610   -3.141592654 -122.483393221   35.071246864   49.310081377
    1.164860197   -3.141592654 -120.055281937   33.481193852   47.014693930
    1.235457785   -3.141592654 -117.775363167   31.038316455   45.076062506
    1.306055373   -3.141592654 -115.691771377   27.937561404   43.564438427
    1.376652961   -3.141592654 -113.864787754   23.551658172   42.235137076
    1.447250548   -3.141592654 -112.421411197   16.870800950   41.358779338
    1.517848136   -3.141592654 -111.522164830    8.139562952   40.591717265
    1.588445724   -3.141592654 -111.315092470   -2.500594535   40.093127729
    1.659043311   -3.141592654 -111.867627476  -12.919007487   39.643239516
    1.729640899   -3.141592654 -113.098480186  -21.541433293   39.490294659
    1.800238487   -3.141592654 -114.838721730  -27.217209627   39.453858372
    1.870836075   -3.141592654 -116.883073982  -30.423371248   39.433840107
    1.941433662   -3.141592654 -119.107371558  -32.550365462   39.016388400
    2.012031250   -3.141592654 -121.484229634  -34.856673314   38.246985746
    2.082628838   -3.141592654 -124.041827471  -37.484008459   37.189534021
    2.153226425   -3.141592654 -126.745667055  -39.032122481   36.238739947
    2.223824013   -3.141592654 -129.502563905  -38.668304519   35.486966896
    2.294421601   -3.141592654 -132.181173358  -36.673007094   34.954359985
    2.365019189   -3.141592654 -134.668578936  -33.838900185   34.181251874
