#! FIELDS ome1 phi1 file.free der_ome1 der_phi1
#! SET min_ome1 -pi
#! SET max_ome1 pi
#! SET nbins_ome1  89
#! SET periodic_ome1 true
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET nbins_phi1  89
#! SET periodic_phi1 true
   -3.141592654   -3.141592654 -141.142559863    0.199230692  -13.788870552
   -3.070995066   -3.141592654 -140.983869707    4.341011988  -12.892502930
   -3.000397478   -3.141592654 -140.533850488    8.386384418  -11.708895182
   -2.929799890   -3.141592654 -139.808930475   12.014838130  -10.036354055
   -2.859202303   -3.141592654 -138.854898157   14.887812394   -8.229495186
   -2.788604715   -3.141592654 -137.717427219   17.356999369   -6.076624381
   -2.718007127   -3.141592654 -136.406576578   19.692350551   -3.989907588
   -2.647409540   -3.141592654 -134.930263954   22.092425741   -2.243977051
   -2.576811952   -3.141592654 -133.271617560   24.842080406   -0.828376043
   -2.506214364   -3.141592654 -131.415499020   27.767428459   -0.015589196
   -2.435616776   -3.141592654 -129.377413153   29.741000993    0.231754393
   -2.365019189   -3.141592654 -127.256695864   30.278351556    0.277788516
   -2.294421601   -3.141592654 -125.140202442   29.334458013    0.338320238
   -2.223824013   -3.141592654 -123.139910670   27.173611685    0.372459885
   -2.153226425   -3.141592654 -121.315453722   24.472471888    0.438781580
   -2.082628838   -3.141592654 -119.682498527   21.751422186    0.232299133
   -2.012031250   -3.141592654 -118.250467920   18.877641173   -0.182457287
   -1.941433662   -3.141592654 -117.028985815   15.712507113   -1.024665132
   -1.870836075   -3.141592654 -116.034998479   12.427692415   -1.968170942
   -1.800238487   -3.141592654 -115.270182575    9.189655174   -2.941804711
   -1.729640899   -3.141592654 -114.744385638    5.616197122   -3.836481119
   -1.659043311   -3.141592654 -114.468822867    2.120893116   -4.821302446
   -1.588445724   -3.141592654 -114.457581339   -1.801006342   -5.942081805
   -1.517848136   -3.141592654 -114.733953978   -5.886944206   -6.939775283
   -1.447250548   -3.141592654 -115.270230954   -9.249330302   -7.497415339
   -1.376652961   -3.141592654 -116.019674890  -11.861150521   -7.754097407
   -1.306055373   -3.141592654 -116.923118086  -13.700251282   -7.366105979
   -1.235457785   -3.141592654 -117.956531070  -15.664323164   -6.673557912
   -1.164860197   -3.141592654 -119.132689347  -17.795208615   -6.158391067
   -1.094262610   -3.141592654 -120.478058721  -20.293262506   -5.913551446
   -1.023665022   -3.141592654 -122.004142994  -22.871031616   -5.999637643
   -0.953067434   -3.141592654 -123.709631650  -25.347852712   -5.947778998
   -0.882469847   -3.141592654 -125.576701548  -27.481145669   -6.144555101
   -0.811872259   -3.141592654 -127.586228094  -29.297926996   -6.820240054
   -0.741274671   -3.141592654 -129.703964265  -30.551735549   -7.974552784
   -0.670677083   -3.141592654 -131.888821312  -31.241440119   -9.877699982
   -0.600079496   -3.141592654 -134.095286379  -31.144735296  -12.140338927
   -0.529481908   -3.141592654 -136.276717727  -30.433699767  -14.317903646
   -0.458884320   -3.141592654 -138.385352168  -29.162509310  -15.904277191
   -0.388286732   -3.141592654 -140.370617183  -27.076280879  -16.643409433
   -0.317689145   -3.141592654 -142.182148530  -24.188719894  -16.630286304
   -0.247091557   -3.141592654 -143.765688102  -20.624331342  -16.125693693
   -0.176493969   -3.141592654 -145.088813232  -16.790499734  -15.327903229
   -0.105896382   -3.141592654 -146.133956449  -12.831894683  -14.139603455
   -0.035298794   -3.141592654 -146.896368293   -8.776838781  -12.627502113
    0.035298794   -3.141592654 -147.370896333   -4.718191946  -10.669289969
    0.105896382   -3.141592654 -147.559846966   -0.681915111   -8.236063338
    0.176493969   -3.141592654 -147.464599407    3.441531927   -5.489510257
    0.247091557   -3.141592654 -147.079541264    7.454411107   -2.785675295
    0.317689145   -3.141592654 -146.406548096   11.627507843   -0.348614289
    0.388286732   -3.141592654 -145.453597981   15.155119500    1.717417723
    0.458884320   -3.141592654 -144.250486488   18.826027595    3.003641720
    0.529481908   -3.141592654 -142.796419185   22.349466084    3.610355484
