#! FIELDS ome1 psi1 file.free der_ome1 der_psi1
#! SET min_ome1 -pi
#! SET max_ome1 pi
#! SET nbins_ome1  89
#! SET periodic_ome1 true
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET nbins_psi1  89
#! SET periodic_psi1 true
   -3.141592654   -3.141592654 -161.240296996    7.537816652   11.128044128
   -3.070995066   -3.141592654 -160.574065213   11.356588176   11.845670088
   -3.000397478   -3.141592654 -159.644621106   14.946466955   12.148359949
   -2.929799890   -3.141592654 -158.471250146   18.270533253   12.118013161
   -2.859202303   -3.141592654 -157.077629530   21.242735137   11.719035270
   -2.788604715   -3.141592654 -155.480947666   23.999138923   11.367148303
   -2.718007127   -3.141592654 -153.695256873   26.576076890   10.954830241
   -2.647409540   -3.141592654 -151.716442633   29.638193682   10.790846169
   -2.576811952   -3.141592654 -149.518511081   32.682303728   10.744921252
   -2.506214364   -3.141592654 -147.113031824   35.373571826   10.730038369
   -2.435616776   -3.141592654 -144.539031990   37.380895382   10.376902720
   -2.365019189   -3.141592654 -141.881935078   37.703112546   10.140576621
   -2.294421601   -3.141592654 -139.233139208   36.994987211    9.527261005
   -2.223824013   -3.141592654 -136.657798226   35.832207320    8.730827891
   -2.153226425   -3.141592654 -134.205476663   33.637467567    7.597745684
   -2.082628838   -3.141592654 -131.927732278   30.666027473    6.198714893
   -2.012031250   -3.141592654 -129.911419905   26.162211053    5.056850792
   -1.941433662   -3.141592654 -128.257679163   20.486802327    4.268601291
   -1.870836075   -3.141592654 -127.028721291   14.210390007    4.117970058
   -1.800238487   -3.141592654 -126.248074525    7.849004055    4.574150043
   -1.729640899   -3.141592654 -125.907363769    1.952020071    5.071518042
   -1.659043311   -3.141592654 -125.970900386   -3.780418898    5.340760306
   -1.588445724   -3.141592654 -126.449059499   -9.765161365    5.333109941
   -1.517848136   -3.141592654 -127.371519098  -16.479817471    5.079319463
   -1.447250548   -3.141592654 -128.775271132  -23.306881556    4.429072740
   -1.376652961   -3.141592654 -130.652074822  -29.742040883    4.009672826
   -1.306055373   -3.141592654 -132.944802268  -34.970234476    3.859357596
   -1.235457785   -3.141592654 -135.555750292  -38.788609313    4.214681405
   -1.164860197   -3.141592654 -138.395825090  -41.376617536    4.837074663
   -1.094262610   -3.141592654 -141.362190124  -42.514036781    5.420306365
   -1.023665022   -3.141592654 -144.382591763  -42.948291898    5.709773747
   -0.953067434   -3.141592654 -147.403265068  -42.487328094    5.751066846
   -0.882469847   -3.141592654 -150.361969809  -41.201324593    5.595678791
   -0.811872259   -3.141592654 -153.184280705  -38.468063577    5.649135072
   -0.741274671   -3.141592654 -155.772614231  -34.664941409    5.794755394
   -0.670677083   -3.141592654 -158.033059933  -29.246056813    6.076287131
   -0.600079496   -3.141592654 -159.903166508  -23.546625244    6.624500399
   -0.529481908   -3.141592654 -161.340404455  -17.346754431    7.173458834
   -0.458884320   -3.141592654 -162.365683775  -11.917876780    8.011691699
   -0.388286732   -3.141592654 -163.040111866   -7.450298299    8.847694727
   -0.317689145   -3.141592654 -163.417656216   -3.224566104    9.738855304
   -0.247091557   -3.141592654 -163.493443940    1.247046657   10.375789241
   -0.176493969   -3.141592654 -163.229067287    6.126231450   11.000062846
